address,max_floor_lvl,year_completed,residential,commercial,market_hawker,multistorey_carpark,precinct_pavilion,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,postal,Latitude,Longitude,planning_area,Mall_Nearest_Distance,Mall_Within_500m,Mall_Within_1km,Mall_Within_2km,Hawker_Nearest_Distance,Hawker_Within_500m,Hawker_Within_1km,Hawker_Within_2km,hawker_food_stalls,hawker_market_stalls
"6, EVERTON PK",12,1980,Y,Y,N,N,N,95,0,0,62,0,33,0,0,0,0,0,0,0,80006,1.276673811,103.8387891,Bukit Merah,569.7806082,,3,11,494.3708517,1,4,14,52,108
"1, EVERTON PK",12,1980,Y,Y,N,N,N,95,0,0,62,0,33,0,0,0,0,0,0,0,81001,1.277426543,103.8400012,Bukit Merah,497.5890196,1,3,12,368.8299201,1,5,13,52,108
"2, EVERTON PK",12,1980,Y,Y,N,N,N,94,0,0,60,0,34,0,0,0,0,0,0,0,81002,1.277416303,103.8393308,Bukit Merah,556.8394938,,3,12,441.6528648,1,5,14,52,108
"58, HAVELOCK RD",38,2011,Y,N,N,N,N,188,0,10,74,70,0,0,0,34,0,0,0,0,161058,1.290087191,103.828,Bukit Merah,410.6640403,1,2,25,195.6513429,3,5,13,32,62
"48, MOH GUAN TER",4,1949,Y,N,N,N,N,15,0,8,7,0,0,0,0,0,0,0,0,0,161048,1.283991598,103.8310708,Bukit Merah,514.561625,,1,8,169.2906169,2,6,19,83,259
"112, BT PURMEI RD",14,1984,Y,Y,N,N,N,172,0,0,99,73,0,0,0,0,0,0,0,0,90112,1.274528526,103.8259329,Bukit Merah,1210.913633,,,4,471.1411068,1,3,12,32,103
"5, DELTA AVE",13,1985,Y,N,N,N,N,168,0,0,0,168,0,0,0,0,0,0,0,0,160005,1.292231451,103.8276007,Bukit Merah,492.2977725,1,2,27,399.0155728,2,5,12,32,0
"119D, KIM TIAN RD",30,2000,Y,N,N,N,N,200,0,0,0,128,72,0,0,0,0,0,0,0,164119,1.281945984,103.8279111,Bukit Merah,507.340421,,1,5,291.3639844,1,5,16,28,96
"8B, BOON TIONG RD",21,2003,Y,N,N,N,N,123,0,0,0,83,40,0,0,0,0,0,0,0,165008,1.287016949,103.8303033,Bukit Merah,355.1761905,1,2,22,132.1814587,3,6,17,30,0
"25A, JLN MEMBINA",24,2007,Y,N,N,N,N,92,0,0,0,46,46,0,0,0,0,0,0,0,162025,1.283466373,103.8261834,Bukit Merah,349.524557,1,1,4,375.7609218,2,7,14,28,96
"19, JLN MEMBINA",30,2001,Y,N,N,N,N,156,0,0,0,69,87,0,0,0,0,0,0,0,163019,1.285570416,103.8262762,Bukit Merah,139.8512915,1,1,4,340.2465566,3,8,14,32,62
"77A, REDHILL RD",30,2004,Y,N,N,N,N,174,0,0,0,116,58,0,0,0,0,0,0,0,151077,1.288381067,103.8173911,Bukit Merah,1107.331382,,,6,123.5238652,2,4,16,0,122
"109, SPOTTISWOODE PK RD",24,1977,Y,N,N,N,N,92,0,0,0,0,88,4,0,0,0,0,0,0,80109,1.274031873,103.8366527,Bukit Merah,761.2794808,,1,8,788.5191384,,1,13,52,108
"149, PETIR RD",12,1987,Y,N,N,N,N,110,0,0,66,44,0,0,0,0,0,0,0,0,670149,1.376745749,103.7667076,Bukit Panjang,440.1115909,2,5,8,658.9446565,,1,1,28,45
"221, PENDING RD",12,1986,Y,N,N,N,N,132,0,0,66,66,0,0,0,0,0,0,0,0,670221,1.375372172,103.7734541,Bukit Panjang,992.0620295,,1,7,339.9133052,1,1,1,28,45
"113, PENDING RD",12,1986,Y,N,N,N,N,132,0,0,66,66,0,0,0,0,0,0,0,0,670113,1.378381818,103.7693595,Bukit Panjang,586.2536775,,4,7,342.1583226,1,1,1,28,45
"205, PETIR RD",12,1987,Y,Y,N,N,N,110,0,0,66,44,0,0,0,0,0,0,0,0,670205,1.373430254,103.7739241,Bukit Panjang,1212.947687,,,7,560.2190267,,1,1,28,45
"206, PETIR RD",12,1987,Y,N,N,N,N,110,0,0,66,44,0,0,0,0,0,0,0,0,670206,1.373733827,103.7741138,Bukit Panjang,1186.552983,,,7,535.2650999,,1,1,28,45
"118, PENDING RD",12,1986,Y,N,N,N,N,132,0,0,66,66,0,0,0,0,0,0,0,0,670118,1.376804203,103.7684637,Bukit Panjang,575.659566,,4,8,470.3875981,1,1,1,28,45
"275, BANGKIT RD",12,1987,Y,N,N,N,N,132,0,0,0,132,0,0,0,0,0,0,0,0,670275,1.376835521,103.7748258,Bukit Panjang,898.3877537,,1,6,309.9893937,1,1,1,28,45
"127, PENDING RD",4,1987,Y,N,N,N,N,28,0,0,21,7,0,0,0,0,0,0,0,0,670127,1.376491643,103.7692827,Bukit Panjang,669.9206796,,3,8,401.8198603,1,1,1,28,45
"243, BT PANJANG RING RD",18,1988,Y,N,N,N,N,68,0,0,0,34,34,0,0,0,0,0,0,0,670243,1.380520756,103.7712911,Bukit Panjang,386.4585161,1,4,5,279.4919109,1,1,1,28,45
"253, BANGKIT RD",13,1987,Y,N,N,N,N,116,0,0,0,54,42,20,0,0,0,0,0,0,670253,1.379587299,103.7748199,Bukit Panjang,645.4721648,,1,5,303.0984237,1,1,1,28,45
"436, FAJAR RD",12,1989,Y,Y,N,N,N,110,0,0,0,70,40,0,0,0,0,0,0,0,670436,1.382259136,103.7702689,Bukit Panjang,210.8784892,1,4,6,502.6074619,,1,1,28,45
"450, BT PANJANG RING RD",15,1995,Y,N,N,N,N,116,0,0,0,56,60,0,0,0,0,0,0,0,670450,1.384528397,103.7724317,Bukit Panjang,166.3913799,1,2,5,692.1323304,,1,1,28,45
"246, BANGKIT RD",13,1987,Y,N,N,N,N,120,0,0,0,78,42,0,0,0,0,0,0,0,670246,1.381371528,103.773245,Bukit Panjang,381.6190401,1,2,5,354.7920761,1,1,1,28,45
"467, SEGAR RD",15,2000,Y,N,N,N,N,101,0,0,0,44,29,28,0,0,0,0,0,0,670467,1.386982434,103.7737885,Bukit Panjang,450.1105953,1,2,5,975.242043,,1,1,28,45
"255, BANGKIT RD",13,1987,Y,Y,N,N,N,96,0,0,0,54,42,0,0,0,0,0,0,0,670255,1.379586635,103.7730532,Bukit Panjang,538.0482209,,3,5,161.2666422,1,1,1,28,45
"270, BANGKIT RD",13,1988,Y,N,N,N,N,154,0,0,0,106,48,0,0,0,0,0,0,0,670270,1.376495198,103.77421,Bukit Panjang,902.7630175,,1,6,278.6078931,1,1,1,28,45
"613, BT PANJANG RING RD",21,2000,Y,N,N,N,N,170,0,0,0,90,80,0,0,0,0,0,0,0,671613,1.384236786,103.7618809,Bukit Panjang,450.7297117,1,4,7,1346.924897,,,1,28,45
"220, PETIR RD",12,1987,Y,N,N,N,N,132,0,0,66,66,0,0,0,0,0,0,0,0,670220,1.37452837,103.7728671,Bukit Panjang,1067.733624,,,7,416.4444687,1,1,1,28,45
"249, BANGKIT RD",12,1987,Y,N,N,N,N,110,0,0,66,44,0,0,0,0,0,0,0,0,670249,1.381002047,103.7740547,Bukit Panjang,472.9221816,1,2,5,352.0512568,1,1,1,28,45
"139, PETIR RD",12,1987,Y,N,N,N,N,132,0,0,66,66,0,0,0,0,0,0,0,0,670139,1.375348223,103.7696578,Bukit Panjang,780.0127415,,3,8,446.7917242,1,1,1,28,45
"655, SENJA RD",20,2000,Y,N,N,N,N,102,0,0,0,17,47,38,0,0,0,0,0,0,670655,1.3872799,103.7643011,Bukit Panjang,297.8983316,1,5,6,1345.939973,,,1,28,45
"242, BT PANJANG RING RD",12,1987,Y,N,N,N,N,88,0,0,0,48,40,0,0,0,0,0,0,0,670242,1.380072088,103.7718336,Bukit Panjang,444.0799398,1,4,5,210.2040174,1,1,1,28,45
"537, BT PANJANG RING RD",24,1998,Y,N,N,N,N,121,0,0,0,56,65,0,0,0,0,0,0,0,671537,1.384116279,103.7628642,Bukit Panjang,401.8333356,3,5,7,1245.70834,,,1,28,45
"175, LOMPANG RD",25,1996,Y,N,N,N,N,144,0,0,0,96,48,0,0,0,0,0,0,0,671175,1.379580207,103.7662774,Bukit Panjang,221.3033945,2,5,7,700.1071549,,1,1,28,45
"541, BT PANJANG RING RD",24,1998,Y,Y,N,N,N,119,0,0,0,56,63,0,0,0,0,0,0,0,670541,1.382451538,103.7634792,Bukit Panjang,295.4137848,4,5,6,1098.440908,,,1,28,45
"170, GANGSA RD",22,1996,Y,N,N,N,N,126,0,0,0,84,42,0,0,0,0,0,0,0,670170,1.378562756,103.7660978,Bukit Panjang,248.3516589,2,5,7,705.6652154,,1,1,28,45
"415, SAUJANA RD",11,1988,Y,N,N,N,N,80,0,0,0,44,36,0,0,0,0,0,0,0,670415,1.383359054,103.768932,Bukit Panjang,244.1455698,2,4,6,684.4669552,,1,1,28,45
"401, FAJAR RD",12,1988,Y,N,N,N,N,84,0,0,0,57,27,0,0,0,0,0,0,0,671401,1.381248503,103.7689354,Bukit Panjang,383.7633166,1,5,6,509.8657538,,1,1,28,45
"121, PENDING RD",13,1987,Y,N,N,N,N,96,0,0,0,30,66,0,0,0,0,0,0,0,670121,1.377200478,103.7698528,Bukit Panjang,685.3594809,,4,7,310.3991795,1,1,1,28,45
"501, JELAPANG RD",19,1997,Y,Y,N,N,N,180,0,0,0,126,54,0,0,0,0,0,0,0,670501,1.383114736,103.7669899,Bukit Panjang,268.1312753,3,5,6,808.6383655,,1,1,28,45
"540, JELAPANG RD",21,1997,Y,N,N,N,N,103,0,0,0,42,61,0,0,0,0,0,0,0,670540,1.383320687,103.7636016,Bukit Panjang,373.7449434,3,5,6,1130.374159,,,1,28,45
"239, BT PANJANG RING RD",13,1988,Y,N,N,N,N,76,0,0,0,0,0,76,0,0,0,0,0,0,670239,1.380149397,103.7711263,Bukit Panjang,426.5599942,1,4,6,253.6673493,1,1,1,28,45
"180, LOMPANG RD",25,1999,Y,N,N,N,N,135,0,0,0,0,0,135,0,0,0,0,0,0,671180,1.378709142,103.7649788,Bukit Panjang,152.4666629,2,5,7,830.8745315,,1,1,28,45
"18, TOH YI DR",4,1988,Y,Y,N,N,N,22,0,0,13,9,0,0,0,0,0,0,0,0,590018,1.339979136,103.7731322,Bukit Timah,405.7260744,2,3,3,299.4743016,1,1,1,84,95
"12, TOH YI DR",12,1988,Y,N,N,N,N,88,0,0,0,48,40,0,0,0,0,0,0,0,590012,1.33840275,103.7726858,Bukit Timah,549.788584,,3,3,373.075711,1,1,1,84,95
"13, TOH YI DR",13,1988,Y,N,N,N,N,138,0,0,0,81,57,0,0,0,0,0,0,0,590013,1.33874588,103.7724386,Bukit Timah,546.0905946,,3,3,387.3541983,1,1,1,84,95
"1, QUEEN'S RD",23,1974,Y,N,N,N,N,88,0,0,0,0,88,0,0,0,0,0,0,0,260001,1.317266295,103.8067829,Bukit Timah,1475.215466,,,1,161.4162988,1,1,5,40,68
"640, ROWELL RD",10,1982,Y,Y,N,N,N,167,0,0,147,18,0,2,0,0,0,0,0,0,200640,1.307435479,103.8547139,Rochor,299.6913364,3,9,32,237.9541095,2,3,10,66,0
"335A, SMITH ST",21,1983,Y,N,N,N,N,161,0,0,155,4,1,0,0,0,0,0,1,0,51335,1.282116308,103.8428456,Outram,224.3967748,2,6,18,20.6734977,4,8,13,226,477
"17, TECK WHYE LANE",13,1980,Y,N,N,N,N,120,0,0,0,120,0,0,0,0,0,0,0,0,680017,1.379197591,103.7539337,Choa Chu Kang,188.590654,1,2,10,2061.188242,,,,28,45
"484A, CHOA CHU KANG AVE 5",16,1997,Y,N,N,N,N,120,0,0,0,120,0,0,0,0,0,0,0,0,681484,1.376684642,103.7368179,Choa Chu Kang,278.911484,1,2,5,3512.374578,,,,56,169
"669, CHOA CHU KANG CRES",17,1997,Y,N,N,N,N,94,0,0,0,62,32,0,0,0,0,0,0,0,681669,1.402249292,103.7482744,Choa Chu Kang,483.1205614,1,2,4,3776.071354,,,,28,45
"706, CHOA CHU KANG ST 53",13,1993,Y,Y,N,N,N,72,0,0,0,48,24,0,0,0,0,0,0,0,680706,1.390368322,103.7468643,Choa Chu Kang,458.3146156,1,4,8,3144.199506,,,,28,45
"691A, CHOA CHU KANG CRES",24,2001,Y,N,N,N,N,188,0,0,0,96,92,0,0,0,0,0,0,0,681691,1.401157798,103.7514717,Choa Chu Kang,597.1884852,,2,4,3441.896789,,,,28,45
"210, CHOA CHU KANG CTRL",11,1989,Y,Y,N,N,N,118,0,0,0,118,0,0,0,0,0,0,0,0,680210,1.382525506,103.7479371,Choa Chu Kang,411.4879318,1,3,10,2766.30736,,,,28,45
"703, CHOA CHU KANG ST 53",13,1993,Y,N,N,N,N,72,0,0,0,36,36,0,0,0,0,0,0,0,680703,1.391317675,103.7459308,Choa Chu Kang,321.5925857,1,4,8,3283.272109,,,,28,45
"465, CHOA CHU KANG AVE 4",16,1998,Y,N,N,N,N,116,0,0,0,87,29,0,0,0,0,0,0,0,680465,1.377296018,103.7365388,Choa Chu Kang,283.5308471,1,2,5,3574.133532,,,,56,169
"162, JLN TECK WHYE",16,1996,Y,N,N,N,N,124,0,0,0,63,61,0,0,0,0,0,0,0,680162,1.380865519,103.7576837,Choa Chu Kang,263.9794965,1,4,8,1666.223142,,,1,28,45
"415, CHOA CHU KANG AVE 4",4,1991,Y,N,N,N,N,32,0,0,0,26,6,0,0,0,0,0,0,0,680415,1.382746109,103.7424461,Choa Chu Kang,403.2674798,1,3,8,3373.573963,,,,28,45
"408, CHOA CHU KANG AVE 3",11,1990,Y,N,N,N,N,94,0,0,0,94,0,0,0,0,0,0,0,0,680408,1.379913836,103.740467,Choa Chu Kang,275.3427229,1,3,5,3561.950191,,,,28,45
"562, CHOA CHU KANG ST 52",12,1994,Y,Y,N,N,N,91,0,0,0,24,67,0,0,0,0,0,0,0,680562,1.39629871,103.7460227,Choa Chu Kang,107.9130738,2,3,5,3551.391065,,,,28,45
"427, CHOA CHU KANG AVE 4",12,1990,Y,N,N,N,N,88,0,0,0,66,22,0,0,0,0,0,0,0,680427,1.380884194,103.7397635,Choa Chu Kang,340.6068499,1,3,6,3647.076046,,,,28,45
"771, CHOA CHU KANG ST 54",16,1995,Y,N,N,N,N,92,0,0,0,61,31,0,0,0,0,0,0,0,681771,1.394532978,103.7499643,Choa Chu Kang,468.9693295,1,3,7,3079.939665,,,,28,45
"119, TECK WHYE LANE",12,1988,Y,N,N,N,N,99,0,0,0,59,40,0,0,0,0,0,0,0,680119,1.379215555,103.7503994,Choa Chu Kang,247.5669117,1,3,9,2454.185364,,,,28,45
"144, TECK WHYE LANE",16,1988,Y,Y,N,N,N,45,0,0,0,15,30,0,0,0,0,0,0,0,680144,1.380827687,103.7524766,Choa Chu Kang,86.25446413,1,4,11,2238.73518,,,,28,45
"690C, CHOA CHU KANG CRES",24,2001,Y,N,N,N,N,115,0,0,0,0,115,0,0,0,0,0,0,0,683690,1.402648913,103.7519318,Choa Chu Kang,741.5202253,,2,3,3531.597657,,,,28,45
"505, CHOA CHU KANG ST 51",14,1993,Y,N,N,N,N,85,0,0,0,46,39,0,0,0,0,0,0,0,680505,1.389074186,103.7421409,Choa Chu Kang,369.3032883,1,2,7,3576.483648,,,,28,45
"510, CHOA CHU KANG ST 51",14,1993,Y,N,N,N,N,52,0,0,0,0,52,0,0,0,0,0,0,0,680510,1.387947563,103.7413782,Choa Chu Kang,515.9760611,,2,7,3617.808243,,,,28,45
"133, TECK WHYE LANE",15,1991,Y,N,N,N,N,56,0,0,0,0,0,56,0,0,0,0,0,0,680133,1.380744151,103.7512211,Choa Chu Kang,158.3690377,1,4,11,2376.320352,,,,28,45
"351, CHOA CHU KANG CTRL",14,1992,Y,N,N,N,N,52,0,0,0,0,0,52,0,0,0,0,0,0,680351,1.383504884,103.7430794,Choa Chu Kang,296.1480991,1,4,8,3317.483498,,,,28,45
"704, WEST COAST RD",13,1979,Y,N,N,N,N,258,0,0,228,24,1,5,0,0,0,0,0,0,120704,1.306347506,103.760538,Clementi,682.0184786,,2,4,485.8966809,1,4,5,60,135
"702, WEST COAST RD",13,1979,Y,N,N,N,N,191,0,0,166,24,1,0,0,0,0,0,0,0,120702,1.307266926,103.7611077,Clementi,677.9967599,,4,4,503.7495848,,4,5,60,135
"341, CLEMENTI AVE 5",12,1978,Y,N,N,N,N,152,0,0,128,22,1,1,0,0,0,0,0,0,120341,1.319120531,103.7690577,Clementi,640.2927602,,3,4,562.2989836,,2,5,18,96
"367, CLEMENTI AVE 2",22,2001,Y,N,N,N,N,168,0,1,42,0,0,0,0,0,84,41,0,0,120367,1.312940672,103.7716487,Clementi,742.9111375,,3,5,182.5677414,1,2,6,18,96
"426, CLEMENTI AVE 3",12,1977,Y,N,N,N,N,151,0,0,125,22,1,2,0,0,0,0,1,0,120426,1.311580406,103.7642113,Clementi,96.78810473,3,4,4,200.094957,2,5,5,51,105
"339, CLEMENTI AVE 5",12,1978,Y,N,N,N,N,197,0,0,174,22,0,1,0,0,0,0,0,0,120339,1.319663167,103.7691398,Clementi,686.1997364,,3,4,616.306347,,2,5,18,96
"450, CLEMENTI AVE 3",4,1979,Y,Y,N,N,N,42,0,0,42,0,0,0,0,0,0,0,0,0,120450,1.313538861,103.7654763,Clementi,87.40109583,3,3,4,101.1071882,1,4,5,51,105
"327, CLEMENTI AVE 5",16,1978,Y,Y,N,N,N,150,0,0,105,45,0,0,0,0,0,0,0,0,120327,1.313983252,103.7665331,Clementi,162.0950722,3,3,4,227.5791687,2,4,5,51,105
"435, CLEMENTI AVE 3",13,1978,Y,N,N,N,N,144,0,0,120,24,0,0,0,0,0,0,0,0,120435,1.314562106,103.7625302,Clementi,249.4486235,3,3,4,265.2948861,3,4,5,51,105
"301, CLEMENTI AVE 4",15,1978,Y,N,N,N,N,112,0,0,0,112,0,0,0,0,0,0,0,0,120301,1.322176495,103.7649121,Clementi,739.5908934,,2,3,976.6616328,,1,4,51,105
"316, CLEMENTI AVE 4",12,1978,Y,N,N,N,N,88,0,0,0,88,0,0,0,0,0,0,0,0,120316,1.318470095,103.7645261,Clementi,328.8134018,2,3,4,566.199319,,4,5,51,105
"604, CLEMENTI WEST ST 1",22,1978,Y,N,N,N,N,84,0,0,0,0,84,0,0,0,0,0,0,0,120604,1.305427774,103.7674933,Clementi,242.9243616,1,2,4,405.2801183,1,2,5,60,135
"724, CLEMENTI WEST ST 2",25,1980,Y,N,N,N,N,96,0,0,0,0,96,0,0,0,0,0,0,0,120724,1.30360871,103.7633591,Clementi,304.6068802,1,2,4,97.03388082,1,2,5,60,135
"114, CLEMENTI ST 13",13,1984,Y,N,N,N,N,72,0,0,0,0,72,0,0,0,0,0,0,0,120114,1.323915477,103.7706295,Clementi,1149.481757,,,4,1059.154984,,,5,18,96
"110, CLEMENTI ST 13",4,1983,Y,N,N,N,N,24,0,0,0,0,0,24,0,0,0,0,0,0,120110,1.322845078,103.7708988,Clementi,1075.302379,,,4,940.7735282,,1,5,18,96
"102, CLEMENTI ST 14",4,1984,Y,N,N,N,N,8,0,0,0,0,0,8,0,0,0,0,0,0,120102,1.322285572,103.7692019,Clementi,910.6103976,,1,3,896.0692936,,1,4,18,96
"66, CIRCUIT RD",10,1965,Y,N,N,N,N,118,0,29,87,2,0,0,0,0,0,0,0,0,371066,1.326262221,103.8880026,Geylang,979.7406363,,1,6,204.2685172,3,4,8,16,43
"54, CASSIA CRES",13,1982,Y,N,N,N,N,168,0,0,72,96,0,0,0,0,0,0,0,0,390054,1.310048006,103.8846782,Geylang,632.095991,,1,8,234.4731505,2,4,12,168,54
"329, UBI AVE 1",10,1985,Y,N,N,N,N,94,0,0,0,62,32,0,0,0,0,0,0,0,400329,1.327026989,103.9048164,Geylang,1436.645176,,,5,747.6665147,,1,6,42,71
"22, EUNOS CRES",16,1976,Y,N,N,N,N,90,0,0,0,12,78,0,0,0,0,0,0,0,400022,1.324759105,103.9021074,Geylang,1044.561464,,,5,547.0785048,,1,9,42,71
"9, EUNOS CRES",16,1977,Y,Y,N,N,N,180,0,0,0,180,0,0,0,0,0,0,0,0,400009,1.321798699,103.9027747,Geylang,948.1134056,,1,10,231.6247034,1,2,8,42,71
"58, DAKOTA CRES",12,1984,Y,Y,N,N,N,174,0,0,106,66,0,2,0,0,0,0,0,0,390058,1.307307299,103.8893901,Geylang,942.5232912,,3,13,409.3208468,1,3,10,168,54
"49, JLN TIGA",19,2003,Y,N,N,N,N,108,0,0,0,108,0,0,0,0,0,0,0,0,391049,1.308509326,103.8853462,Geylang,782.6926117,,1,8,60.66552337,2,3,10,168,54
"43, JLN TIGA",19,2003,Y,Y,N,N,N,71,0,0,0,35,36,0,0,0,0,0,0,0,390043,1.308133686,103.8847295,Geylang,835.6968027,,1,8,124.7970915,2,3,10,168,54
"130, GEYLANG EAST AVE 1",19,1986,Y,N,N,N,N,85,0,0,0,0,0,85,0,0,0,0,0,0,380130,1.316858776,103.8877612,Geylang,217.9161695,1,6,6,432.2938792,1,5,13,79,82
"846, SIMS AVE",19,1985,Y,N,N,N,N,72,0,0,0,0,0,72,0,0,0,0,0,0,400846,1.317602618,103.9017072,Geylang,785.012565,,4,11,408.2587145,2,4,8,42,71
"631, HOUGANG AVE 8",13,1985,Y,Y,N,N,N,112,0,0,111,0,1,0,0,0,0,0,0,0,530631,1.370691366,103.8815186,Hougang,596.4176235,,1,8,495.7241101,1,1,4,40,0
"248, HOUGANG AVE 3",12,1984,Y,Y,N,N,N,181,0,0,113,67,1,0,0,0,0,0,0,0,530248,1.35937035,103.8925875,Hougang,825.988336,,1,4,640.8916254,,2,2,51,120
"116, HOUGANG AVE 1",13,1980,Y,N,N,N,N,142,0,0,116,24,0,2,0,0,0,0,0,0,530116,1.35313872,103.8877274,Hougang,763.1875126,,2,3,295.9426824,1,2,2,51,120
"321, HOUGANG AVE 5",11,1982,Y,Y,N,N,N,160,0,0,100,60,0,0,0,0,0,0,0,0,530321,1.367101312,103.898278,Hougang,512.2284815,,2,4,1636.066524,,,3,65,118
"356, HOUGANG AVE 7",4,1984,Y,Y,N,N,N,24,0,0,20,4,0,0,0,0,0,0,0,0,530356,1.372593142,103.8988131,Hougang,471.9847427,1,2,4,1784.610558,,,1,40,0
"322, HOUGANG AVE 5",13,1982,Y,Y,N,N,N,136,0,0,91,45,0,0,0,0,0,0,0,0,530322,1.367098554,103.8969787,Hougang,426.7921986,1,2,4,1516.418079,,,3,65,118
"662, HOUGANG AVE 4",12,1986,Y,Y,N,N,N,132,0,0,66,66,0,0,0,0,0,0,0,0,530662,1.374376894,103.8828749,Hougang,406.9497239,1,2,6,62.53089802,1,1,2,40,0
"401, HOUGANG AVE 10",13,1984,Y,Y,N,N,N,114,0,0,91,23,0,0,0,0,0,0,0,0,530401,1.374843395,103.8969942,Hougang,450.8551969,1,2,6,1563.29249,,,1,40,0
"304, HOUGANG AVE 5",13,1983,Y,N,N,N,N,179,0,0,112,66,0,1,0,0,0,0,0,0,530304,1.367758377,103.8955474,Hougang,304.468132,1,2,5,1437.961531,,,3,65,118
"410, HOUGANG AVE 10",4,1984,Y,N,N,N,N,40,0,0,24,16,0,0,0,0,0,0,0,0,530410,1.373885892,103.8946818,Hougang,192.4561921,2,3,7,1311.085104,,,2,40,0
"311, HOUGANG AVE 5",13,1982,Y,Y,N,N,N,105,0,0,86,19,0,0,0,0,0,0,0,0,530311,1.365670731,103.8948582,Hougang,532.5694572,,2,4,1232.701869,,,3,65,118
"355, HOUGANG AVE 7",4,1984,Y,N,N,N,N,48,0,0,16,32,0,0,0,0,0,0,0,0,530355,1.37187581,103.8982395,Hougang,379.0874315,1,2,5,1735.196184,,,2,40,0
"627, HOUGANG AVE 8",13,1986,Y,N,N,N,N,148,0,0,0,88,60,0,0,0,0,0,0,0,530627,1.369218634,103.8818831,Hougang,762.7276583,,1,8,643.3775576,,1,5,40,0
"910, HOUGANG ST 91",14,1996,Y,N,N,N,N,130,0,0,0,130,0,0,0,0,0,0,0,0,530910,1.378888443,103.8828273,Hougang,517.7866718,,3,8,437.0568138,1,1,1,40,0
"137, LOR AH SOO",11,1984,Y,N,N,N,N,132,0,0,0,124,8,0,0,0,0,0,0,0,530137,1.349053216,103.8866402,Hougang,997.7441428,,1,3,684.3079412,,1,2,51,120
"708, HOUGANG AVE 2",10,1984,Y,Y,N,N,N,112,0,0,18,94,0,0,0,0,0,0,0,0,530708,1.366694185,103.8890931,Hougang,791.4049527,,3,6,912.8685683,,1,3,65,118
"555, HOUGANG ST 51",10,1991,Y,N,N,N,N,90,0,0,0,81,9,0,0,0,0,0,0,0,531555,1.379711134,103.889951,Hougang,238.1422524,1,2,7,941.3374236,,1,1,40,0
"543, HOUGANG AVE 8",4,1991,Y,N,N,N,N,32,0,0,0,32,0,0,0,0,0,0,0,0,530543,1.37785957,103.8920207,Hougang,491.6631312,1,3,7,1060.195976,,,1,40,0
"439, HOUGANG AVE 8",17,1990,Y,Y,N,N,N,96,0,0,0,66,30,0,0,0,0,0,0,0,530439,1.378597992,103.8934273,Hougang,626.0866356,,3,8,1234.535799,,,1,40,0
"920, HOUGANG ST 91",16,1996,Y,N,N,N,N,99,0,0,0,54,45,0,0,0,0,0,0,0,530920,1.376822522,103.8840827,Hougang,501.63158,,3,7,243.7315102,1,1,2,40,0
"534, HOUGANG ST 52",10,1990,Y,Y,N,N,N,90,0,0,0,90,0,0,0,0,0,0,0,0,530534,1.377154447,103.8904913,Hougang,379.2324237,1,3,7,874.6148962,,1,1,40,0
"405, HOUGANG AVE 10",13,1984,Y,N,N,N,N,96,0,0,0,96,0,0,0,0,0,0,0,0,530405,1.374049696,103.8964593,Hougang,352.8133943,2,2,5,1506.932631,,,1,40,0
"457, HOUGANG AVE 10",13,1990,Y,N,N,N,N,72,0,0,0,72,0,0,0,0,0,0,0,0,530457,1.376974341,103.8959986,Hougang,561.984022,,3,8,1469.813947,,,1,40,0
"548, HOUGANG ST 51",11,1991,Y,N,N,N,N,108,0,0,0,108,0,0,0,0,0,0,0,0,530548,1.379559058,103.8914142,Hougang,397.8685435,1,2,7,1071.915716,,,1,40,0
"173, HOUGANG AVE 1",14,1996,Y,N,N,N,N,91,0,0,0,65,26,0,0,0,0,0,0,0,530173,1.350124655,103.8888382,Hougang,1118.564337,,,3,464.3929485,1,1,2,51,120
"544, HOUGANG AVE 8",19,1991,Y,N,N,N,N,78,0,0,0,78,0,0,0,0,0,0,0,0,530544,1.378449874,103.8918977,Hougang,460.8846758,1,3,7,1069.110106,,,1,40,0
"831, HOUGANG CTRL",11,1990,Y,N,N,N,N,84,0,0,0,78,6,0,0,0,0,0,0,0,530831,1.371315644,103.8899323,Hougang,439.7928576,1,3,6,874.465208,,1,3,40,0
"616, HOUGANG AVE 8",13,1985,Y,Y,N,N,N,148,0,0,0,88,60,0,0,0,0,0,0,0,530616,1.368886512,103.8835612,Hougang,878.3362476,,1,7,672.5895618,,1,5,40,0
"958, HOUGANG ST 91",15,1997,Y,N,N,N,N,84,0,0,0,0,84,0,0,0,0,0,0,0,530958,1.376635679,103.8797875,Hougang,113.4654401,1,3,8,398.6214119,1,1,1,40,0
"653, HOUGANG AVE 8",17,1987,Y,N,N,N,N,64,0,0,0,0,64,0,0,0,0,0,0,0,530653,1.372831898,103.8812473,Hougang,371.8735244,1,1,7,300.0115026,1,1,4,40,0
"610, HOUGANG AVE 8",19,1986,Y,N,N,N,N,72,0,0,0,0,72,0,0,0,0,0,0,0,530610,1.370312635,103.8851256,Hougang,865.7239015,,2,7,565.9668137,,1,3,40,0
"944, HOUGANG ST 92",14,1997,Y,N,N,N,N,78,0,0,0,52,26,0,0,0,0,0,0,0,530944,1.374288472,103.8804349,Hougang,187.7526468,1,2,9,288.657272,1,1,4,40,0
